geometry,lon,lat
POINT (26.34058834700078 -13.673256789999316),26.34058834700078,-13.673256789999316
POINT (26.34058834700078 -13.663256789999313),26.34058834700078,-13.663256789999313
POINT (26.350588347000784 -15.693256789999635),26.350588347000784,-15.693256789999635
POINT (26.350588347000784 -15.683256789999634),26.350588347000784,-15.683256789999634
POINT (26.350588347000784 -15.673256789999629),26.350588347000784,-15.673256789999629
POINT (26.350588347000784 -15.663256789999627),26.350588347000784,-15.663256789999627
POINT (26.350588347000784 -15.653256789999629),26.350588347000784,-15.653256789999629
POINT (26.350588347000784 -14.71325678999948),26.350588347000784,-14.71325678999948
POINT (26.350588347000784 -14.703256789999479),26.350588347000784,-14.703256789999479
POINT (26.350588347000784 -14.693256789999475),26.350588347000784,-14.693256789999475
POINT (26.350588347000784 -14.683256789999472),26.350588347000784,-14.683256789999472
POINT (26.350588347000784 -14.673256789999474),26.350588347000784,-14.673256789999474
POINT (26.350588347000784 -14.663256789999473),26.350588347000784,-14.663256789999473
POINT (26.350588347000784 -14.653256789999471),26.350588347000784,-14.653256789999471
POINT (26.350588347000784 -14.643256789999466),26.350588347000784,-14.643256789999466
POINT (26.350588347000784 -14.633256789999471),26.350588347000784,-14.633256789999471
POINT (26.350588347000784 -14.623256789999466),26.350588347000784,-14.623256789999466
POINT (26.350588347000784 -14.613256789999465),26.350588347000784,-14.613256789999465
POINT (26.350588347000784 -14.603256789999461),26.350588347000784,-14.603256789999461
POINT (26.350588347000784 -14.593256789999463),26.350588347000784,-14.593256789999463
POINT (26.350588347000784 -14.583256789999462),26.350588347000784,-14.583256789999462
POINT (26.350588347000784 -14.573256789999459),26.350588347000784,-14.573256789999459
POINT (26.350588347000784 -14.563256789999455),26.350588347000784,-14.563256789999455
POINT (26.350588347000784 -14.553256789999455),26.350588347000784,-14.553256789999455
POINT (26.350588347000784 -14.543256789999454),26.350588347000784,-14.543256789999454
POINT (26.350588347000784 -14.533256789999454),26.350588347000784,-14.533256789999454
POINT (26.350588347000784 -14.523256789999449),26.350588347000784,-14.523256789999449
POINT (26.350588347000784 -14.513256789999447),26.350588347000784,-14.513256789999447
POINT (26.350588347000784 -14.503256789999444),26.350588347000784,-14.503256789999444
POINT (26.350588347000784 -14.493256789999448),26.350588347000784,-14.493256789999448
POINT (26.350588347000784 -14.483256789999444),26.350588347000784,-14.483256789999444
POINT (26.350588347000784 -14.473256789999441),26.350588347000784,-14.473256789999441
POINT (26.350588347000784 -14.463256789999438),26.350588347000784,-14.463256789999438
POINT (26.350588347000784 -14.45325678999944),26.350588347000784,-14.45325678999944
POINT (26.350588347000784 -14.443256789999438),26.350588347000784,-14.443256789999438
POINT (26.350588347000784 -14.433256789999437),26.350588347000784,-14.433256789999437
POINT (26.350588347000784 -14.423256789999432),26.350588347000784,-14.423256789999432
POINT (26.350588347000784 -14.413256789999437),26.350588347000784,-14.413256789999437
POINT (26.350588347000784 -14.403256789999432),26.350588347000784,-14.403256789999432
POINT (26.350588347000784 -14.39325678999943),26.350588347000784,-14.39325678999943
POINT (26.350588347000784 -14.383256789999427),26.350588347000784,-14.383256789999427
POINT (26.350588347000784 -14.373256789999427),26.350588347000784,-14.373256789999427
POINT (26.350588347000784 -14.363256789999424),26.350588347000784,-14.363256789999424
POINT (26.350588347000784 -14.353256789999424),26.350588347000784,-14.353256789999424
POINT (26.350588347000784 -14.34325678999942),26.350588347000784,-14.34325678999942
POINT (26.350588347000784 -14.33325678999942),26.350588347000784,-14.33325678999942
POINT (26.350588347000784 -14.32325678999942),26.350588347000784,-14.32325678999942
POINT (26.350588347000784 -14.31325678999942),26.350588347000784,-14.31325678999942
POINT (26.350588347000784 -14.303256789999415),26.350588347000784,-14.303256789999415
POINT (26.350588347000784 -14.293256789999413),26.350588347000784,-14.293256789999413
POINT (26.350588347000784 -14.283256789999411),26.350588347000784,-14.283256789999411
POINT (26.350588347000784 -14.273256789999413),26.350588347000784,-14.273256789999413
POINT (26.350588347000784 -14.26325678999941),26.350588347000784,-14.26325678999941
POINT (26.350588347000784 -14.253256789999407),26.350588347000784,-14.253256789999407
POINT (26.350588347000784 -14.243256789999403),26.350588347000784,-14.243256789999403
POINT (26.350588347000784 -14.233256789999407),26.350588347000784,-14.233256789999407
POINT (26.350588347000784 -14.223256789999404),26.350588347000784,-14.223256789999404
POINT (26.350588347000784 -14.213256789999402),26.350588347000784,-14.213256789999402
POINT (26.350588347000784 -14.203256789999397),26.350588347000784,-14.203256789999397
POINT (26.350588347000784 -14.193256789999403),26.350588347000784,-14.193256789999403
POINT (26.350588347000784 -14.183256789999398),26.350588347000784,-14.183256789999398
POINT (26.350588347000784 -14.173256789999396),26.350588347000784,-14.173256789999396
POINT (26.350588347000784 -14.163256789999394),26.350588347000784,-14.163256789999394
POINT (26.350588347000784 -14.153256789999393),26.350588347000784,-14.153256789999393
POINT (26.350588347000784 -14.14325678999939),26.350588347000784,-14.14325678999939
POINT (26.350588347000784 -14.13325678999939),26.350588347000784,-14.13325678999939
POINT (26.350588347000784 -14.123256789999386),26.350588347000784,-14.123256789999386
POINT (26.350588347000784 -14.113256789999385),26.350588347000784,-14.113256789999385
POINT (26.350588347000784 -14.103256789999381),26.350588347000784,-14.103256789999381
POINT (26.350588347000784 -14.093256789999385),26.350588347000784,-14.093256789999385
POINT (26.350588347000784 -14.08325678999938),26.350588347000784,-14.08325678999938
POINT (26.350588347000784 -14.073256789999379),26.350588347000784,-14.073256789999379
POINT (26.350588347000784 -14.063256789999377),26.350588347000784,-14.063256789999377
POINT (26.350588347000784 -14.053256789999379),26.350588347000784,-14.053256789999379
POINT (26.350588347000784 -14.043256789999376),26.350588347000784,-14.043256789999376
POINT (26.350588347000784 -14.033256789999372),26.350588347000784,-14.033256789999372
POINT (26.350588347000784 -14.02325678999937),26.350588347000784,-14.02325678999937
POINT (26.350588347000784 -14.013256789999373),26.350588347000784,-14.013256789999373
POINT (26.350588347000784 -14.00325678999937),26.350588347000784,-14.00325678999937
POINT (26.350588347000784 -13.993256789999368),26.350588347000784,-13.993256789999368
POINT (26.350588347000784 -13.963256789999363),26.350588347000784,-13.963256789999363
POINT (26.350588347000784 -13.953256789999362),26.350588347000784,-13.953256789999362
POINT (26.350588347000784 -13.94325678999936),26.350588347000784,-13.94325678999936
POINT (26.350588347000784 -13.93325678999936),26.350588347000784,-13.93325678999936
POINT (26.350588347000784 -13.923256789999355),26.350588347000784,-13.923256789999355
POINT (26.350588347000784 -13.913256789999355),26.350588347000784,-13.913256789999355
POINT (26.350588347000784 -13.903256789999354),26.350588347000784,-13.903256789999354
POINT (26.350588347000784 -13.89325678999935),26.350588347000784,-13.89325678999935
POINT (26.350588347000784 -13.883256789999347),26.350588347000784,-13.883256789999347
POINT (26.350588347000784 -13.87325678999935),26.350588347000784,-13.87325678999935
POINT (26.350588347000784 -13.863256789999346),26.350588347000784,-13.863256789999346
POINT (26.350588347000784 -13.853256789999344),26.350588347000784,-13.853256789999344
POINT (26.350588347000784 -13.843256789999343),26.350588347000784,-13.843256789999343
POINT (26.350588347000784 -13.833256789999345),26.350588347000784,-13.833256789999345
POINT (26.350588347000784 -13.823256789999343),26.350588347000784,-13.823256789999343
POINT (26.350588347000784 -13.813256789999338),26.350588347000784,-13.813256789999338
POINT (26.350588347000784 -13.803256789999336),26.350588347000784,-13.803256789999336
POINT (26.350588347000784 -13.793256789999338),26.350588347000784,-13.793256789999338
POINT (26.350588347000784 -13.783256789999337),26.350588347000784,-13.783256789999337
POINT (26.350588347000784 -13.773256789999333),26.350588347000784,-13.773256789999333
POINT (26.350588347000784 -13.76325678999933),26.350588347000784,-13.76325678999933
POINT (26.350588347000784 -13.75325678999933),26.350588347000784,-13.75325678999933
POINT (26.350588347000784 -13.743256789999327),26.350588347000784,-13.743256789999327
POINT (26.350588347000784 -13.733256789999327),26.350588347000784,-13.733256789999327
POINT (26.350588347000784 -13.723256789999326),26.350588347000784,-13.723256789999326
POINT (26.350588347000784 -13.71325678999932),26.350588347000784,-13.71325678999932
POINT (26.350588347000784 -13.70325678999932),26.350588347000784,-13.70325678999932
POINT (26.350588347000784 -13.693256789999321),26.350588347000784,-13.693256789999321
POINT (26.350588347000784 -13.68325678999932),26.350588347000784,-13.68325678999932
POINT (26.350588347000784 -13.673256789999316),26.350588347000784,-13.673256789999316
POINT (26.36058834700078 -14.703256789999479),26.36058834700078,-14.703256789999479
POINT (26.36058834700078 -14.693256789999475),26.36058834700078,-14.693256789999475
POINT (26.36058834700078 -14.683256789999472),26.36058834700078,-14.683256789999472
POINT (26.36058834700078 -14.673256789999474),26.36058834700078,-14.673256789999474
POINT (26.36058834700078 -14.663256789999473),26.36058834700078,-14.663256789999473
POINT (26.36058834700078 -14.653256789999471),26.36058834700078,-14.653256789999471
POINT (26.36058834700078 -14.643256789999466),26.36058834700078,-14.643256789999466
POINT (26.36058834700078 -14.633256789999471),26.36058834700078,-14.633256789999471
POINT (26.36058834700078 -14.623256789999466),26.36058834700078,-14.623256789999466
POINT (26.36058834700078 -14.613256789999465),26.36058834700078,-14.613256789999465
POINT (26.36058834700078 -14.603256789999461),26.36058834700078,-14.603256789999461
POINT (26.36058834700078 -14.593256789999463),26.36058834700078,-14.593256789999463
POINT (26.36058834700078 -14.583256789999462),26.36058834700078,-14.583256789999462
POINT (26.36058834700078 -14.573256789999459),26.36058834700078,-14.573256789999459
POINT (26.36058834700078 -14.563256789999455),26.36058834700078,-14.563256789999455
POINT (26.36058834700078 -14.553256789999455),26.36058834700078,-14.553256789999455
POINT (26.36058834700078 -14.543256789999454),26.36058834700078,-14.543256789999454
POINT (26.36058834700078 -14.533256789999454),26.36058834700078,-14.533256789999454
POINT (26.36058834700078 -14.523256789999449),26.36058834700078,-14.523256789999449
POINT (26.36058834700078 -14.513256789999447),26.36058834700078,-14.513256789999447
POINT (26.36058834700078 -14.503256789999444),26.36058834700078,-14.503256789999444
POINT (26.36058834700078 -14.493256789999448),26.36058834700078,-14.493256789999448
POINT (26.36058834700078 -14.483256789999444),26.36058834700078,-14.483256789999444
POINT (26.36058834700078 -14.473256789999441),26.36058834700078,-14.473256789999441
POINT (26.36058834700078 -14.463256789999438),26.36058834700078,-14.463256789999438
POINT (26.36058834700078 -14.45325678999944),26.36058834700078,-14.45325678999944
POINT (26.36058834700078 -14.443256789999438),26.36058834700078,-14.443256789999438
POINT (26.36058834700078 -14.433256789999437),26.36058834700078,-14.433256789999437
POINT (26.36058834700078 -14.423256789999432),26.36058834700078,-14.423256789999432
POINT (26.36058834700078 -14.413256789999437),26.36058834700078,-14.413256789999437
POINT (26.36058834700078 -14.403256789999432),26.36058834700078,-14.403256789999432
POINT (26.36058834700078 -14.39325678999943),26.36058834700078,-14.39325678999943
POINT (26.36058834700078 -14.383256789999427),26.36058834700078,-14.383256789999427
POINT (26.36058834700078 -14.373256789999427),26.36058834700078,-14.373256789999427
POINT (26.36058834700078 -14.363256789999424),26.36058834700078,-14.363256789999424
POINT (26.36058834700078 -14.353256789999424),26.36058834700078,-14.353256789999424
POINT (26.36058834700078 -14.34325678999942),26.36058834700078,-14.34325678999942
POINT (26.36058834700078 -14.33325678999942),26.36058834700078,-14.33325678999942
POINT (26.36058834700078 -14.32325678999942),26.36058834700078,-14.32325678999942
POINT (26.36058834700078 -14.31325678999942),26.36058834700078,-14.31325678999942
POINT (26.36058834700078 -14.303256789999415),26.36058834700078,-14.303256789999415
POINT (26.36058834700078 -14.293256789999413),26.36058834700078,-14.293256789999413
POINT (26.36058834700078 -14.283256789999411),26.36058834700078,-14.283256789999411
POINT (26.36058834700078 -14.273256789999413),26.36058834700078,-14.273256789999413
POINT (26.36058834700078 -14.26325678999941),26.36058834700078,-14.26325678999941
POINT (26.36058834700078 -14.253256789999407),26.36058834700078,-14.253256789999407
POINT (26.36058834700078 -14.243256789999403),26.36058834700078,-14.243256789999403
POINT (26.36058834700078 -14.233256789999407),26.36058834700078,-14.233256789999407
POINT (26.36058834700078 -14.223256789999404),26.36058834700078,-14.223256789999404
POINT (26.36058834700078 -14.213256789999402),26.36058834700078,-14.213256789999402
POINT (26.36058834700078 -14.203256789999397),26.36058834700078,-14.203256789999397
POINT (26.36058834700078 -14.193256789999403),26.36058834700078,-14.193256789999403
POINT (26.36058834700078 -14.183256789999398),26.36058834700078,-14.183256789999398
POINT (26.36058834700078 -14.173256789999396),26.36058834700078,-14.173256789999396
POINT (26.36058834700078 -14.163256789999394),26.36058834700078,-14.163256789999394
POINT (26.36058834700078 -14.153256789999393),26.36058834700078,-14.153256789999393
POINT (26.36058834700078 -14.14325678999939),26.36058834700078,-14.14325678999939
POINT (26.36058834700078 -14.13325678999939),26.36058834700078,-14.13325678999939
POINT (26.36058834700078 -14.123256789999386),26.36058834700078,-14.123256789999386
POINT (26.36058834700078 -14.113256789999385),26.36058834700078,-14.113256789999385
POINT (26.36058834700078 -14.103256789999381),26.36058834700078,-14.103256789999381
POINT (26.36058834700078 -14.093256789999385),26.36058834700078,-14.093256789999385
POINT (26.36058834700078 -14.08325678999938),26.36058834700078,-14.08325678999938
POINT (26.36058834700078 -14.073256789999379),26.36058834700078,-14.073256789999379
POINT (26.36058834700078 -14.063256789999377),26.36058834700078,-14.063256789999377
POINT (26.36058834700078 -14.053256789999379),26.36058834700078,-14.053256789999379
POINT (26.36058834700078 -14.043256789999376),26.36058834700078,-14.043256789999376
POINT (26.36058834700078 -14.033256789999372),26.36058834700078,-14.033256789999372
POINT (26.36058834700078 -14.02325678999937),26.36058834700078,-14.02325678999937
POINT (26.36058834700078 -14.013256789999373),26.36058834700078,-14.013256789999373
POINT (26.36058834700078 -14.00325678999937),26.36058834700078,-14.00325678999937
POINT (26.36058834700078 -13.993256789999368),26.36058834700078,-13.993256789999368
POINT (26.36058834700078 -13.983256789999364),26.36058834700078,-13.983256789999364
POINT (26.36058834700078 -13.973256789999368),26.36058834700078,-13.973256789999368
POINT (26.36058834700078 -13.963256789999363),26.36058834700078,-13.963256789999363
POINT (26.36058834700078 -13.953256789999362),26.36058834700078,-13.953256789999362
POINT (26.36058834700078 -13.94325678999936),26.36058834700078,-13.94325678999936
POINT (26.36058834700078 -13.93325678999936),26.36058834700078,-13.93325678999936
POINT (26.36058834700078 -13.923256789999355),26.36058834700078,-13.923256789999355
POINT (26.36058834700078 -13.913256789999355),26.36058834700078,-13.913256789999355
POINT (26.36058834700078 -13.903256789999354),26.36058834700078,-13.903256789999354
POINT (26.36058834700078 -13.89325678999935),26.36058834700078,-13.89325678999935
POINT (26.36058834700078 -13.883256789999347),26.36058834700078,-13.883256789999347
POINT (26.36058834700078 -13.87325678999935),26.36058834700078,-13.87325678999935
POINT (26.36058834700078 -13.863256789999346),26.36058834700078,-13.863256789999346
POINT (26.36058834700078 -13.853256789999344),26.36058834700078,-13.853256789999344
POINT (26.36058834700078 -13.843256789999343),26.36058834700078,-13.843256789999343
POINT (26.36058834700078 -13.833256789999345),26.36058834700078,-13.833256789999345
POINT (26.36058834700078 -13.823256789999343),26.36058834700078,-13.823256789999343
POINT (26.36058834700078 -13.813256789999338),26.36058834700078,-13.813256789999338
POINT (26.36058834700078 -13.803256789999336),26.36058834700078,-13.803256789999336
POINT (26.36058834700078 -13.793256789999338),26.36058834700078,-13.793256789999338
POINT (26.36058834700078 -13.783256789999337),26.36058834700078,-13.783256789999337
POINT (26.36058834700078 -13.773256789999333),26.36058834700078,-13.773256789999333
POINT (26.36058834700078 -13.76325678999933),26.36058834700078,-13.76325678999933
POINT (26.36058834700078 -13.75325678999933),26.36058834700078,-13.75325678999933
POINT (26.36058834700078 -13.743256789999327),26.36058834700078,-13.743256789999327
POINT (26.36058834700078 -13.733256789999327),26.36058834700078,-13.733256789999327
POINT (26.36058834700078 -13.723256789999326),26.36058834700078,-13.723256789999326
POINT (26.36058834700078 -13.71325678999932),26.36058834700078,-13.71325678999932
POINT (26.36058834700078 -13.70325678999932),26.36058834700078,-13.70325678999932
POINT (26.36058834700078 -13.693256789999321),26.36058834700078,-13.693256789999321
POINT (26.36058834700078 -13.68325678999932),26.36058834700078,-13.68325678999932
POINT (26.370588347000783 -14.703256789999479),26.370588347000783,-14.703256789999479
POINT (26.370588347000783 -14.693256789999475),26.370588347000783,-14.693256789999475
POINT (26.370588347000783 -14.683256789999472),26.370588347000783,-14.683256789999472
POINT (26.370588347000783 -14.673256789999474),26.370588347000783,-14.673256789999474
POINT (26.370588347000783 -14.663256789999473),26.370588347000783,-14.663256789999473
POINT (26.370588347000783 -14.653256789999471),26.370588347000783,-14.653256789999471
POINT (26.370588347000783 -14.643256789999466),26.370588347000783,-14.643256789999466
POINT (26.370588347000783 -14.633256789999471),26.370588347000783,-14.633256789999471
POINT (26.370588347000783 -14.623256789999466),26.370588347000783,-14.623256789999466
POINT (26.370588347000783 -14.613256789999465),26.370588347000783,-14.613256789999465
POINT (26.370588347000783 -14.603256789999461),26.370588347000783,-14.603256789999461
POINT (26.370588347000783 -14.593256789999463),26.370588347000783,-14.593256789999463
POINT (26.370588347000783 -14.583256789999462),26.370588347000783,-14.583256789999462
POINT (26.370588347000783 -14.573256789999459),26.370588347000783,-14.573256789999459
POINT (26.370588347000783 -14.563256789999455),26.370588347000783,-14.563256789999455
POINT (26.370588347000783 -14.553256789999455),26.370588347000783,-14.553256789999455
POINT (26.370588347000783 -14.543256789999454),26.370588347000783,-14.543256789999454
POINT (26.370588347000783 -14.533256789999454),26.370588347000783,-14.533256789999454
POINT (26.370588347000783 -14.523256789999449),26.370588347000783,-14.523256789999449
POINT (26.370588347000783 -14.513256789999447),26.370588347000783,-14.513256789999447
POINT (26.370588347000783 -14.503256789999444),26.370588347000783,-14.503256789999444
POINT (26.370588347000783 -14.493256789999448),26.370588347000783,-14.493256789999448
POINT (26.370588347000783 -14.483256789999444),26.370588347000783,-14.483256789999444
POINT (26.370588347000783 -14.473256789999441),26.370588347000783,-14.473256789999441
POINT (26.370588347000783 -14.463256789999438),26.370588347000783,-14.463256789999438
POINT (26.370588347000783 -14.45325678999944),26.370588347000783,-14.45325678999944
POINT (26.370588347000783 -14.443256789999438),26.370588347000783,-14.443256789999438
POINT (26.370588347000783 -14.433256789999437),26.370588347000783,-14.433256789999437
POINT (26.370588347000783 -14.423256789999432),26.370588347000783,-14.423256789999432
POINT (26.370588347000783 -14.413256789999437),26.370588347000783,-14.413256789999437
POINT (26.370588347000783 -14.403256789999432),26.370588347000783,-14.403256789999432
POINT (26.370588347000783 -14.39325678999943),26.370588347000783,-14.39325678999943
POINT (26.370588347000783 -14.383256789999427),26.370588347000783,-14.383256789999427
POINT (26.370588347000783 -14.373256789999427),26.370588347000783,-14.373256789999427
POINT (26.370588347000783 -14.363256789999424),26.370588347000783,-14.363256789999424
POINT (26.370588347000783 -14.353256789999424),26.370588347000783,-14.353256789999424
POINT (26.370588347000783 -14.34325678999942),26.370588347000783,-14.34325678999942
POINT (26.370588347000783 -14.33325678999942),26.370588347000783,-14.33325678999942
POINT (26.370588347000783 -14.32325678999942),26.370588347000783,-14.32325678999942
POINT (26.370588347000783 -14.31325678999942),26.370588347000783,-14.31325678999942
POINT (26.370588347000783 -14.303256789999415),26.370588347000783,-14.303256789999415
POINT (26.370588347000783 -14.293256789999413),26.370588347000783,-14.293256789999413
POINT (26.370588347000783 -14.283256789999411),26.370588347000783,-14.283256789999411
POINT (26.370588347000783 -14.273256789999413),26.370588347000783,-14.273256789999413
POINT (26.370588347000783 -14.26325678999941),26.370588347000783,-14.26325678999941
POINT (26.370588347000783 -14.253256789999407),26.370588347000783,-14.253256789999407
POINT (26.370588347000783 -14.243256789999403),26.370588347000783,-14.243256789999403
POINT (26.370588347000783 -14.233256789999407),26.370588347000783,-14.233256789999407
POINT (26.370588347000783 -14.223256789999404),26.370588347000783,-14.223256789999404
POINT (26.370588347000783 -14.213256789999402),26.370588347000783,-14.213256789999402
POINT (26.370588347000783 -14.203256789999397),26.370588347000783,-14.203256789999397
POINT (26.370588347000783 -14.193256789999403),26.370588347000783,-14.193256789999403
POINT (26.370588347000783 -14.183256789999398),26.370588347000783,-14.183256789999398
POINT (26.370588347000783 -14.173256789999396),26.370588347000783,-14.173256789999396
POINT (26.370588347000783 -14.163256789999394),26.370588347000783,-14.163256789999394
POINT (26.370588347000783 -14.153256789999393),26.370588347000783,-14.153256789999393
POINT (26.370588347000783 -14.14325678999939),26.370588347000783,-14.14325678999939
POINT (26.370588347000783 -14.13325678999939),26.370588347000783,-14.13325678999939
POINT (26.370588347000783 -14.123256789999386),26.370588347000783,-14.123256789999386
POINT (26.370588347000783 -14.113256789999385),26.370588347000783,-14.113256789999385
POINT (26.370588347000783 -14.103256789999381),26.370588347000783,-14.103256789999381
POINT (26.370588347000783 -14.093256789999385),26.370588347000783,-14.093256789999385
POINT (26.370588347000783 -14.08325678999938),26.370588347000783,-14.08325678999938
POINT (26.370588347000783 -14.073256789999379),26.370588347000783,-14.073256789999379
POINT (26.370588347000783 -14.063256789999377),26.370588347000783,-14.063256789999377
POINT (26.370588347000783 -14.053256789999379),26.370588347000783,-14.053256789999379
POINT (26.370588347000783 -14.043256789999376),26.370588347000783,-14.043256789999376
POINT (26.370588347000783 -14.033256789999372),26.370588347000783,-14.033256789999372
POINT (26.370588347000783 -14.02325678999937),26.370588347000783,-14.02325678999937
POINT (26.370588347000783 -14.013256789999373),26.370588347000783,-14.013256789999373
POINT (26.370588347000783 -14.00325678999937),26.370588347000783,-14.00325678999937
POINT (26.370588347000783 -13.993256789999368),26.370588347000783,-13.993256789999368
POINT (26.370588347000783 -13.983256789999364),26.370588347000783,-13.983256789999364
POINT (26.370588347000783 -13.973256789999368),26.370588347000783,-13.973256789999368
POINT (26.370588347000783 -13.963256789999363),26.370588347000783,-13.963256789999363
POINT (26.370588347000783 -13.953256789999362),26.370588347000783,-13.953256789999362
POINT (26.370588347000783 -13.94325678999936),26.370588347000783,-13.94325678999936
POINT (26.370588347000783 -13.93325678999936),26.370588347000783,-13.93325678999936
POINT (26.370588347000783 -13.923256789999355),26.370588347000783,-13.923256789999355
POINT (26.370588347000783 -13.913256789999355),26.370588347000783,-13.913256789999355
POINT (26.370588347000783 -13.903256789999354),26.370588347000783,-13.903256789999354
POINT (26.370588347000783 -13.89325678999935),26.370588347000783,-13.89325678999935
POINT (26.370588347000783 -13.883256789999347),26.370588347000783,-13.883256789999347
POINT (26.370588347000783 -13.87325678999935),26.370588347000783,-13.87325678999935
POINT (26.370588347000783 -13.863256789999346),26.370588347000783,-13.863256789999346
POINT (26.370588347000783 -13.853256789999344),26.370588347000783,-13.853256789999344
POINT (26.370588347000783 -13.843256789999343),26.370588347000783,-13.843256789999343
POINT (26.370588347000783 -13.833256789999345),26.370588347000783,-13.833256789999345
POINT (26.370588347000783 -13.823256789999343),26.370588347000783,-13.823256789999343
POINT (26.370588347000783 -13.813256789999338),26.370588347000783,-13.813256789999338
POINT (26.370588347000783 -13.803256789999336),26.370588347000783,-13.803256789999336
POINT (26.370588347000783 -13.793256789999338),26.370588347000783,-13.793256789999338
POINT (26.370588347000783 -13.783256789999337),26.370588347000783,-13.783256789999337
POINT (26.370588347000783 -13.773256789999333),26.370588347000783,-13.773256789999333
POINT (26.370588347000783 -13.76325678999933),26.370588347000783,-13.76325678999933
POINT (26.370588347000783 -13.75325678999933),26.370588347000783,-13.75325678999933
POINT (26.370588347000783 -13.743256789999327),26.370588347000783,-13.743256789999327
POINT (26.370588347000783 -13.733256789999327),26.370588347000783,-13.733256789999327
POINT (26.370588347000783 -13.723256789999326),26.370588347000783,-13.723256789999326
POINT (26.370588347000783 -13.71325678999932),26.370588347000783,-13.71325678999932
POINT (26.370588347000783 -13.70325678999932),26.370588347000783,-13.70325678999932
POINT (26.370588347000783 -13.693256789999321),26.370588347000783,-13.693256789999321
POINT (26.370588347000783 -13.68325678999932),26.370588347000783,-13.68325678999932
POINT (26.380588347000785 -14.693256789999475),26.380588347000785,-14.693256789999475
POINT (26.380588347000785 -14.643256789999466),26.380588347000785,-14.643256789999466
POINT (26.380588347000785 -14.633256789999471),26.380588347000785,-14.633256789999471
POINT (26.380588347000785 -14.623256789999466),26.380588347000785,-14.623256789999466
POINT (26.380588347000785 -14.613256789999465),26.380588347000785,-14.613256789999465
POINT (26.380588347000785 -14.603256789999461),26.380588347000785,-14.603256789999461
POINT (26.380588347000785 -14.593256789999463),26.380588347000785,-14.593256789999463
POINT (26.380588347000785 -14.583256789999462),26.380588347000785,-14.583256789999462
POINT (26.380588347000785 -14.573256789999459),26.380588347000785,-14.573256789999459
POINT (26.380588347000785 -14.563256789999455),26.380588347000785,-14.563256789999455
POINT (26.380588347000785 -14.553256789999455),26.380588347000785,-14.553256789999455
POINT (26.380588347000785 -14.543256789999454),26.380588347000785,-14.543256789999454
POINT (26.380588347000785 -14.533256789999454),26.380588347000785,-14.533256789999454
POINT (26.380588347000785 -14.523256789999449),26.380588347000785,-14.523256789999449
POINT (26.380588347000785 -14.513256789999447),26.380588347000785,-14.513256789999447
POINT (26.380588347000785 -14.503256789999444),26.380588347000785,-14.503256789999444
POINT (26.380588347000785 -14.493256789999448),26.380588347000785,-14.493256789999448
POINT (26.380588347000785 -14.483256789999444),26.380588347000785,-14.483256789999444
POINT (26.380588347000785 -14.473256789999441),26.380588347000785,-14.473256789999441
POINT (26.380588347000785 -14.463256789999438),26.380588347000785,-14.463256789999438
POINT (26.380588347000785 -14.45325678999944),26.380588347000785,-14.45325678999944
POINT (26.380588347000785 -14.443256789999438),26.380588347000785,-14.443256789999438
POINT (26.380588347000785 -14.433256789999437),26.380588347000785,-14.433256789999437
POINT (26.380588347000785 -14.423256789999432),26.380588347000785,-14.423256789999432
POINT (26.380588347000785 -14.413256789999437),26.380588347000785,-14.413256789999437
POINT (26.380588347000785 -14.403256789999432),26.380588347000785,-14.403256789999432
POINT (26.380588347000785 -14.39325678999943),26.380588347000785,-14.39325678999943
POINT (26.380588347000785 -14.383256789999427),26.380588347000785,-14.383256789999427
POINT (26.380588347000785 -14.373256789999427),26.380588347000785,-14.373256789999427
POINT (26.380588347000785 -14.363256789999424),26.380588347000785,-14.363256789999424
POINT (26.380588347000785 -14.353256789999424),26.380588347000785,-14.353256789999424
POINT (26.380588347000785 -14.34325678999942),26.380588347000785,-14.34325678999942
POINT (26.380588347000785 -14.33325678999942),26.380588347000785,-14.33325678999942
POINT (26.380588347000785 -14.32325678999942),26.380588347000785,-14.32325678999942
POINT (26.380588347000785 -14.31325678999942),26.380588347000785,-14.31325678999942
POINT (26.380588347000785 -14.303256789999415),26.380588347000785,-14.303256789999415
POINT (26.380588347000785 -14.293256789999413),26.380588347000785,-14.293256789999413
POINT (26.380588347000785 -14.283256789999411),26.380588347000785,-14.283256789999411
POINT (26.380588347000785 -14.273256789999413),26.380588347000785,-14.273256789999413
POINT (26.380588347000785 -14.26325678999941),26.380588347000785,-14.26325678999941
POINT (26.380588347000785 -14.253256789999407),26.380588347000785,-14.253256789999407
POINT (26.380588347000785 -14.243256789999403),26.380588347000785,-14.243256789999403
POINT (26.380588347000785 -14.233256789999407),26.380588347000785,-14.233256789999407
POINT (26.380588347000785 -14.223256789999404),26.380588347000785,-14.223256789999404
POINT (26.380588347000785 -14.213256789999402),26.380588347000785,-14.213256789999402
POINT (26.380588347000785 -14.203256789999397),26.380588347000785,-14.203256789999397
POINT (26.380588347000785 -14.193256789999403),26.380588347000785,-14.193256789999403
POINT (26.380588347000785 -14.183256789999398),26.380588347000785,-14.183256789999398
POINT (26.380588347000785 -14.173256789999396),26.380588347000785,-14.173256789999396
POINT (26.380588347000785 -14.163256789999394),26.380588347000785,-14.163256789999394
POINT (26.380588347000785 -14.153256789999393),26.380588347000785,-14.153256789999393
POINT (26.380588347000785 -14.14325678999939),26.380588347000785,-14.14325678999939
